dataset_name,average_clustering,node_connectivity,large_clique_size,number_connected_components,degree_assortativity_coefficient,md1_mean,md2_var,md3_std,md4_skew,md5_kurtosis,md6_d_percentage_0.0_0.05,md6_d_percentage_0.05_0.1,md6_d_percentage_0.1_0.15,md6_d_percentage_0.15_0.2,md6_d_percentage_0.2_0.25,md6_d_percentage_0.25_0.3,md6_d_percentage_0.3_0.35,md6_d_percentage_0.35_0.4,md6_d_percentage_0.4_0.45,md6_d_percentage_0.45_0.5,md6_d_percentage_0.5_0.55,md6_d_percentage_0.55_0.6,md6_d_percentage_0.6_0.65,md6_d_percentage_0.65_0.7,md6_d_percentage_0.7_0.75,md6_d_percentage_0.75_0.8,md6_d_percentage_0.8_0.85,md6_d_percentage_0.85_0.9,md6_d_percentage_0.9_0.95,md6_d_percentage_0.95_1.0,md7_z_score_-3_-2,md7_z_score_-2_-1,md7_z_score_-1_0,md7_z_score_0_1,md7_z_score_1_2,md7_z_score_2_3,true_n_clusters,algo,rand,silhouette,CH,DB,ideal_inner_metric,avg_lifetime_hom_dim_0,num_relevant_holes_hom_dim_0,length_Betti_hom_dim_0,sum_length_hom_dim_0,average_length_hom_dim_0,polynomial_feature_2_hom_dim_0,polynomial_feature_4_hom_dim_0,avg_lifetime_hom_dim_1,num_relevant_holes_hom_dim_1,length_Betti_hom_dim_1,sum_length_hom_dim_1,average_length_hom_dim_1,onset_longest_Betti_hom_dim_1,polynomial_feature_1_hom_dim_1,polynomial_feature_2_hom_dim_1,polynomial_feature_3_hom_dim_1,polynomial_feature_4_hom_dim_1,avg_lifetime_hom_dim_2,num_relevant_holes_hom_dim_2,length_Betti_hom_dim_2,sum_length_hom_dim_2,average_length_hom_dim_2,onset_longest_Betti_hom_dim_2,polynomial_feature_1_hom_dim_2,polynomial_feature_2_hom_dim_2,polynomial_feature_3_hom_dim_2,polynomial_feature_4_hom_dim_2,amplitude_feature
prnn_viruses,0.5459770114942528,0,4,7,0.3544973544973567,19.291127738152834,75.36219978134801,8.681140465477334,-0.0471184386855045,-0.5767083145051184,0.0169309325450147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0260682612201021,0.1359849502821822,0.3595807578607901,0.2794947594732598,0.1961838215533458,0.0026874496103198,4,0,0.8398907103825136,-0.1094784937714917,0.2025125242414634,-0.6946925341809681,0,6.107569502571882,17,15.329710006713867,360.346600651741,6.107569502571882,41.19863513298888,120658.68180624903,0.9012216329574584,1,1.2986774444580078,360.346600651741,0.9012216329574584,16.5227108001709,13.480508115952489,2.515770438547065,3198.6300023773606,8.70136592927766,0.2505636215209961,1,0.0280609130859375,360.346600651741,0.2505636215209961,18.788293838500977,4.69385977076854,0.0200468047696631,8.839703017907976,6.328837061605937e-07,29.22129585149014
biomed,0.0,0,2,15,0.2121212121212106,33136.92512349142,595125950.6051496,24395.20343438746,0.6695440256412485,-0.1836494431541933,0.0047846889952153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069801515533069,0.4699526109750234,0.2351594514777592,0.1540257777981273,0.0313179643323184,2,2,0.534965034965035,0.9293601127016092,0.8724451032284812,0.9217880545303688,2,616.1216392081517,11,10000.01953125,128153.30095529556,616.1216392081517,850424.5738624317,5.401401710164892e+17,2.696421438188695,1,10.283203125,128153.30095529556,2.696421438188695,391.7969665527344,7872.881145575718,18986.364908901884,182737166838.37143,97652239969503.52,0.073828125,1,0.0654296875,128153.30095529556,0.073828125,10004.8466796875,738.582312965393,0.0608621597290039,122186.7721775218,3.537457144421416e-05,16618.18750182716
vineyard,0.3780952380952381,0,4,6,0.2408759124087604,3.617757467900192,5.007060193393218,2.23764612783014,0.83885155533162,0.5944341491584186,0.0273668639053254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214497041420118,0.0,0.0,0.0,0.0059171597633136,0.0,0.0,0.0,0.0,0.0,0.0,0.1375739644970414,0.4497041420118343,0.2588757396449704,0.1131656804733727,0.033284023668639,2,2,0.698340874811463,0.6353293930127223,0.603036703345457,0.8134258895415764,1,0.8211708461366048,2,1.5,33.6680046916008,0.8211708461366048,1.3757042915894586,1.7111920129448728,0.2836149590356009,4,0.4142135381698608,33.6680046916008,0.2836149590356009,1.0,0.3066074840783557,0.1036159160435943,0.0192120363851906,0.0019437678038573,0.0,0,-1.0,33.6680046916008,0.0,0.0,0.0,0.0,0.0,0.0,2.9562431821946804
fruitfly,0.1296296296296296,0,3,8,0.2408163265306129,20.026014031608604,213.25546416261537,14.603268954676391,0.8674530894883618,0.3769553143745283,0.014528,0.002816,0.001024,0.0,0.000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163136,0.403072,0.266624,0.124416,0.036224,2,2,0.5130322580645161,-0.7210057129895618,-0.9718766098614467,0.3900486725598028,1,1.181324357599286,10,5.0,132.30832805112004,1.181324357599286,3.289135326146421,69.05394840761187,0.1225466860665215,4,0.3160853385925293,132.30832805112004,0.1225466860665215,1.0031949281692505,0.2609094991942989,0.1131580846520745,0.0105075180684418,0.0064748456967315,0.0013411045074462,1,-1.0,132.30832805112004,0.0013411045074462,2.2361574172973637,0.0029989207916969,0.0,1.617540766007178e-11,0.0,8.761125259705171
rmftsa_ladata,0.4680555555555554,0,4,3,0.5350526639377416,35.636328722558325,258.42345806263114,16.075554673560447,0.8002729441143698,0.6353272606821543,0.0019685039370078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019762539525079,0.1468317936635873,0.4113708227416455,0.2838908177816355,0.1127782255564511,0.0347975695951391,2,0,0.6645389740483623,0.9862977533732524,0.6126820476499483,-0.98792765247175,2,8.662465077650383,21,21.11599349975586,4391.869794368744,8.662465077650383,155.46528832660397,2437727.6836669,1.0189559944840365,5,6.843374252319336,4391.869794368744,1.0189559944840365,20.59029197692871,11.947308141642171,15.275482031088472,11107.3146757354,2305.493022250396,0.52432861328125,10,2.178460121154785,4391.869794368744,0.52432861328125,19.14335060119629,7.653807811395643,7.999603986619735,420.45696337455627,257.27430729090344,105.03709214162063
pwLinear,0.5195555555555554,0,4,2,0.262005489090055,3.682116561888332,0.5211176246676498,0.721884772430926,-0.8397990633103934,2.677970471621781,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02855,0.0981,0.33705,0.3863,0.1347,0.0083,2,2,0.7163819095477387,0.9784424141691764,0.905570558906214,-0.814849611998382,2,1.8014420318843127,191,2.2360680103302,358.48696434497833,1.8014420318843127,0.70151376816641,1.5834945657077273,0.3131538470079944,67,0.6457512378692627,358.48696434497833,0.3131538470079944,2.0,0.693726355301819,0.1300033560365388,0.1068339593377666,0.0035265005268087,0.1969957317866332,18,0.3789372444152832,358.48696434497833,0.1969957317866332,2.8284270763397217,0.5462489595015424,0.0648579130179326,0.0217091803445847,0.0002229855602715,13.097019839880282
analcatdata_vineyard,0.3022222222222224,0,4,7,0.8731481481481479,18.520389495723943,148.8285062600117,12.19952893598813,0.6218631040976279,-0.533492728387492,0.0021367521367521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1692143326758711,0.3924501424501424,0.2506026736795967,0.1467784352399737,0.0409544159544159,2,0,0.5118505097091821,-0.9162022439903188,0.9442700493056936,-0.94713970255482,0,1.0106436026938723,467,1.4142135381698608,471.97056245803833,1.0106436026938723,0.4035699354759886,0.1671641308724916,0.3915367617326624,408,0.4142135381698608,471.97056245803833,0.3915367617326624,1.0,0.4225138175075458,0.100675431268371,0.0273132544222059,0.0022740559464884,0.0,0,-1.0,471.97056245803833,0.0,0.0,0.0,0.0,0.0,0.0,11.642902333261306
baskball,0.5141885325558795,0,4,2,0.2146229596654523,14.612272190887808,51.357876235463664,7.166440974114255,0.5991961728917378,0.2803605460196103,0.0104166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002170138888888,0.0002170138888888,0.0,0.0,0.0,0.0,0.0,0.0104166666666666,0.1458333333333333,0.3930121527777778,0.28515625,0.1328125,0.0251736111111111,2,1,0.6210526315789474,0.8469467298059549,0.9545375572714562,-0.483136474713618,0,3.263593169889952,6,10.078679084777832,310.04135113954544,3.263593169889952,20.23288980222712,5640.935043909019,0.7833816387035228,3,1.533646583557129,310.04135113954544,0.7833816387035228,3.765871286392212,3.680447498903572,1.7842953800077086,32.85428751730564,8.732544453700266,0.6553564071655273,1,0.4321260452270508,310.04135113954544,0.6553564071655273,8.009272575378418,5.476867235868667,0.2673123303611646,20.543933935749,0.1103156929274115,17.827947289164413
machine_cpu,0.5941176470588235,0,4,4,0.3695175438596498,12105.02137112838,157262046.0698992,12540.416503047223,1.961134421893292,4.585821124059409,0.0059751379318239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6463908793296856,0.1940889631647627,0.1254092168219592,0.0058148851903573,2,1,0.7978468899521531,0.9355984380860872,-0.9949938475544068,0.1425186833723167,2,756.3608733573288,1,16000.16796875,142952.20506453514,756.3608733573288,15632314.64342241,1.342786635419566e+23,71.21443211755087,2,943.56201171875,142952.20506453514,71.21443211755087,32000.326171875,978082.4663949033,1321134.6714793032,2.357244604465379e+19,1.160874149169998e+19,0.0701497395833333,1,0.037109375,142952.20506453514,0.0701497395833333,4123.55126953125,325.00717829664546,302.4272792438666,2950.0404269919104,3968.337906835985,20137.67387826944
visualizing_environmental,0.5257142857142858,0,4,3,0.1521585944473145,116.43347673613316,5285.656013763074,72.70251724502442,0.5856937356476849,-0.5476702090424248,0.009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1641912182452723,0.4084084084084084,0.2394286178069961,0.1499878256635013,0.0379839298758217,2,0,0.5326781326781327,-0.989085468322056,-0.9762923922991534,-0.995640740917976,0,12.855948842655527,4,32.54227828979492,1414.1543726921082,12.855948842655527,379.9723593270985,37135911.52097917,3.5069896524602715,4,9.390430450439451,1414.1543726921082,3.5069896524602715,30.675724029541016,88.52949742592835,36.30438313300068,1275839.6534518502,100310.75542833516,0.0,0,-1.0,1414.1543726921082,0.0,0.0,0.0,0.0,0.0,0.0,75.61531291823152
servo,0.3845528455284552,0,4,3,0.5055360325948566,3.4854669199407997,1.7233694661373793,1.3127716732689578,0.0325920274636388,-0.5090538593735192,0.0059880239520958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059880239520958,0.1528918211481229,0.3568431998278891,0.3267955107748574,0.137330130158844,0.0198644626913837,2,0,0.4978717264266647,0.9661188688488326,0.1993604558585933,-0.4524765716182222,2,1.0024952622781318,166,1.0,166.41421353816986,1.0024952622781318,0.4117182758917291,0.170539283786308,0.3971131532750231,235,0.4142135381698608,166.41421353816986,0.3971131532750231,1.0,0.4204107299912106,0.3083828104100551,0.0278327598088193,0.0169180571421889,0.3178372383117676,1,-1.0,166.41421353816986,0.3178372383117676,1.4142135381698608,0.4494897253550221,0.0,0.0204102862060017,0.0,7.150314028058782
analcatdata_wildcat,0.3018018018018018,0,4,5,0.3487382183034356,226.5503115829925,36375.9511762339,190.72480482683395,1.0268718844152591,0.7684830060893901,0.0083932402423877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1444917008543791,0.4303511611276299,0.2719710941322594,0.1120855131920659,0.0256690127592306,2,1,0.615087480118155,0.985246270616792,-0.9991018227697338,0.6748380720918061,2,11.067910196846478,2,95.7549057006836,1615.914888739586,11.067910196846478,1174.9152250374148,2975534505.944771,3.633768505520291,3,7.744653701782227,1615.914888739586,3.633768505520291,35.6090202331543,113.03984569035735,30.196489710454344,2634207.733696113,61005.47179616662,0.0,0,-1.0,1615.914888739586,0.0,0.0,0.0,0.0,0.0,0.0,118.17257799133752
pm10,0.4987441130298272,0,4,3,0.258640406230928,97.66321462043535,5244.932839506953,72.4219085602344,0.5440024005537851,-0.6040010873366821,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.21696,0.308424,0.298048,0.143688,0.0308,2,1,0.4995430861723446,-0.8795162177442603,-0.888612259637769,-0.7274124403140744,1,5.114798012381804,3,18.90485000610352,2552.28420817852,5.114798012381804,116.52128096505037,694787.1858938274,1.0026717792356634,9,4.058244705200195,2552.28420817852,1.0026717792356634,11.22824478149414,7.936418211153068,7.710669986065162,1406.287070390544,475.64590993049393,0.334847228867667,4,1.170588493347168,2552.28420817852,0.334847228867667,7.870940685272217,3.39824740835376,2.3599897401994667,23.999922955863163,10.70315423882087,64.01592336936451
wisconsin,0.5357696566998892,0,4,2,0.2701883961801455,764.2288911193195,357192.64404816664,597.6559579291138,1.375539646954702,2.190695542019255,0.0051546391752577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1078754384100329,0.4875119566372622,0.2611329578063556,0.0940057391858858,0.032150069082793,2,1,0.5060092943753005,0.0337444644783787,-0.0440008828741672,0.909137498033966,1,72.52077430764628,3,551.037841796875,13996.509441375732,72.52077430764628,38481.92623966801,68259072402377.58,15.774637564634665,1,44.745849609375,13996.509441375732,15.774637564634665,215.6241455078125,2426.6384161982105,2201.2880937609552,122337130679.30118,11297290363.309772,0.6389083862304688,1,-1.0,13996.509441375732,0.6389083862304688,113.04566955566406,72.22582630615216,0.0,2129.424348355482,0.0,754.8476152806655
sleuth_ex1605,0.5034161490683229,0,4,4,0.3301886792452846,36.08573673907285,250.26757486201123,15.819847498064298,0.7091559745616285,1.2444621501688775,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161290322580645,0.1201873048907388,0.4172736732570239,0.3043704474505723,0.100936524453694,0.0317377731529656,2,1,0.5748281332628239,-0.7814070303569901,0.2208532989838164,-0.4504188933114232,0,13.890123101531485,10,30.049959182739254,847.2975091934204,13.890123101531485,231.67167321322572,11856808.006810756,1.9615841645460863,5,5.3082122802734375,847.2975091934204,1.9615841645460863,18.920886993408203,34.52193598793943,10.994667543753026,39747.71217892364,2689.8392267386744,0.4145317077636719,1,-1.0,847.2975091934204,0.4145317077636719,20.29778289794922,8.414074608503142,0.0,12.165451409652336,0.0,58.30101007971534
meta,0.7,1,4,1,-0.5555555555555591,14702.881268695846,251153503.83490524,15847.823315361176,1.334549188389231,0.9888172187350636,0.0018939393939393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5702479338842975,0.2851239669421487,0.0826446280991735,0.0619834710743801,2,1,0.7640158702777299,-0.8308436415120819,-0.938570151160226,-0.5179398339981119,1,138.65575748059962,2,18822.19140625,73071.584192276,138.65575748059962,992652.2300081776,3.9956731026590353e+21,0.0025834476246553,23,0.0165138244628906,73071.584192276,0.0025834476246553,30.269227981567383,0.5067920935488313,6.7489694248605,5.514436046184938e-06,0.0348863256569847,0.0,0,-1.0,73071.584192276,0.0,0.0,0.0,0.0,0.0,0.0,15550.450115742597
analcatdata_apnea3,0.0,0,2,20,-0.4999999999999998,6.880404597022936,14.49336591459898,3.8070153551829775,0.6618464938960166,-0.3806054510499814,0.0022222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1513185185185185,0.4191901234567901,0.2478024691358024,0.1402271604938271,0.0414617283950617,2,0,0.5020935412026726,0.990949154946028,0.9678441887776402,0.991789958109307,1,1.0,449,1.0,449.0,1.0,0.0,0.0,0.4142135381698608,696,0.4142135381698608,449.0,0.4142135381698608,1.0,0.4142135381698608,0.0,0.0294372446425764,0.0,0.0,0,-1.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9207246761829
analcatdata_apnea2,0.0,0,2,15,-0.75,7.187444646467289,16.3406394539687,4.042355681279012,0.6662474512357969,-0.3919721931144857,0.0021052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438891966759002,0.4285518005540166,0.2508409972299169,0.1341163434903047,0.0426016620498614,2,0,0.504721296913169,0.991255355490636,0.9999866370588776,0.9976866476449666,0,1.0,474,1.0,474.0,1.0,0.0,0.0,0.4142135381698608,736,0.4142135381698608,474.0,0.4142135381698608,1.0,0.4142135381698608,0.0,0.0294372446425764,0.0,0.0,0,-1.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25028184807957
analcatdata_apnea1,0.0,0,2,15,-0.75,7.187444646467289,16.3406394539687,4.042355681279012,0.6662474512357969,-0.3919721931144857,0.0021052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438891966759002,0.4285518005540166,0.2508409972299169,0.1341163434903047,0.0426016620498614,2,1,0.5010792804796802,0.9931496026088654,0.9429255682935938,0.9940252841796406,1,1.0,474,1.0,474.0,1.0,0.0,0.0,0.4142135381698608,736,0.4142135381698608,474.0,0.4142135381698608,1.0,0.4142135381698608,0.0,0.0294372446425764,0.0,0.0,0,-1.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25028184807957
analcatdata_michiganacc,0.405067155067155,0,4,11,0.5177749752888652,5.790131355406305,7.759886431722367,2.78565727104437,0.1786162652387378,-0.6681545662783228,0.0104595336076817,0.0,0.0,0.0,0.0,0.0024005486968449,0.0,0.0,0.0,0.0,0.0037722908093278,0.0,0.0,0.0,0.0032578875171467,0.0032578875171467,0.0001714677640603,0.0,0.0,0.0,0.0104595336076817,0.1700960219478738,0.3386488340192043,0.3002400548696845,0.1606652949245542,0.0198902606310013,2,1,0.5377293181031498,-0.9301784946441704,-0.6780541664954848,-0.008543872396517,1,0.8734683579206467,13,2.0,87.34683579206467,0.8734683579206467,1.0524174880715578,1.2604161975814747,0.2582010286194937,5,0.8138593435287476,87.34683579206467,0.2582010286194937,1.4361406564712524,0.3808000425584953,0.1560826021894605,0.1277177511063811,0.0074683709609782,0.0,0,-1.0,87.34683579206467,0.0,0.0,0.0,0.0,0.0,0.0,4.959402640771153
rabe_265,0.31875,0,4,4,0.4107744107744111,669.1327283124616,246246.7135927785,496.2325196848535,0.7056778787155573,-0.136079479167257,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1880046136101499,0.3598615916955017,0.2737408688965782,0.1391772395232602,0.0369088811995386,2,1,0.5341176470588235,-0.4057700205783225,-0.7807646540264266,-0.3145451313360626,1,53.8843408203125,4,205.15133666992188,2694.217041015625,53.8843408203125,7904.472290661227,767853389321.2305,0.7199287414550781,1,-1.0,2694.217041015625,0.7199287414550781,32.455814361572266,23.36587358622637,0.0,282.97174285818755,0.0,0.0,0,-1.0,2694.217041015625,0.0,0.0,0.0,0.0,0.0,0.0,267.2300112340862
rabe_266,0.0,0,2,20,-1.0,46.09948097523727,670.6711871470702,25.89732007654596,0.5436480409528703,-0.4469096075481924,0.0083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1608333333333333,0.4066666666666667,0.2594444444444444,0.1288888888888889,0.0441666666666666,2,1,0.8320728291316527,0.9693088987108448,0.9201262512516492,0.9642703093770384,2,5.46218487394958,11,10.0,650.0,5.46218487394958,22.689075630252105,14180.672268907563,1.180339813232422,99,1.180339813232422,650.0,1.180339813232422,10.0,11.80339813232422,0.0,194.10120209526988,0.0,0.0,0,-1.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,31.37645217912413
newton_hema,0.4908521303258145,0,4,2,0.2550790067720082,62.92713404618464,4189.447816039633,64.72594391771844,1.952900854871416,2.78932626893934,0.0071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7343877551020408,0.1401020408163265,0.0286734693877551,0.0810204081632653,2,1,0.544912641315519,-0.8352217066821731,0.8774525562915149,-0.8440009028672187,0,6.323557948894638,2,45.221675872802734,878.9745548963547,6.323557948894638,340.60869399452946,47175498.89418846,1.7131345479384712,1,4.522092819213867,878.9745548963547,1.7131345479384712,10.049875259399414,17.958073484797758,28.81969924103609,33687.783603042284,52810.62614012098,0.0,0,-1.0,878.9745548963547,0.0,0.0,0.0,0.0,0.0,0.0,58.4950390458944
elusage,0.296969696969697,0,4,6,0.3901098901098893,18.426794796902648,160.04992772771757,12.651084053460302,0.4841057358882923,-0.7436742677154977,0.0241322314049586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1854545454545454,0.3623140495867769,0.2538842975206611,0.1732231404958677,0.0251239669421487,2,1,0.8316498316498316,0.9152424823133704,-0.9136238072789472,0.9466755708937716,1,2.1046030262242192,9,5.0,96.81173920631409,2.1046030262242192,6.584409511402767,336.6666129003814,0.3870202541351318,2,0.6254410743713379,96.81173920631409,0.3870202541351318,5.099019527435303,1.8948683363533287,0.4910806779645213,2.638803212980461,0.0608600122054188,0.0,0,-1.0,96.81173920631409,0.0,0.0,0.0,0.0,0.0,0.0,8.471294308061424
cpu,0.5941176470588235,0,4,4,0.3695175438596498,12105.062736377036,157261156.29022267,12540.381026516803,1.961149601507509,4.585872423572578,0.0059751379318239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6463908793296856,0.1940889631647627,0.1254092168219592,0.0058148851903573,2,1,0.8207581891792418,0.9352904621749748,-0.9949047302163394,0.1434141493524721,2,757.2348025892147,1,16000.16796875,143117.37768936157,757.2348025892147,15660202.117693312,1.3427918624871537e+23,68.07759484185112,2,943.5556640625,143117.37768936157,68.07759484185112,32000.326171875,934623.5810585752,1263337.2275952687,2.2524753972066288e+19,1.1092577489975618e+19,0.0569864908854166,1,0.0146484375,143117.37768936157,0.0569864908854166,4123.552734375,256.93730693062145,252.76078604534268,3254.640031826813,4446.341151469786,20137.765880988965
pyrim,0.25,0,4,8,0.3321917808219183,1.39288494213258,0.1843326858985086,0.4293398256608727,-0.4928082670402023,0.903119512726692,0.0138787436084733,0.0003652300949598,0.0007304601899196,0.0007304601899196,0.0010956902848794,0.0010956902848794,0.0014609203798392,0.0032870708546384,0.006208911614317,0.0032870708546384,0.0069393718042366,0.0065741417092768,0.0076698319941563,0.0065741417092768,0.0105916727538349,0.0135135135135135,0.0146092037983929,0.0168005843681519,0.0182615047479912,0.0200876552227903,0.0219138056975894,0.1033601168736303,0.3385682980277575,0.3864134404674945,0.116508400292184,0.0178962746530314,2,1,0.5968159940762681,0.974418288471638,-0.723723079936345,0.9015526892625604,2,0.5736161289322708,13,1.369330883026123,41.30036128312349,0.5736161289322708,0.4449830512833489,0.0904285764758176,0.1244748358925183,4,0.3213952779769897,41.30036128312349,0.1244748358925183,1.025280475616455,0.1169943755516465,0.0474866438480005,0.0023694087818855,0.0001184954502634,0.0448546409606933,1,-1.0,41.30036128312349,0.0448546409606933,1.0516653060913086,0.0471720697155433,0.0,4.476974624900457e-06,0.0,2.73038771893828
hutsof99_logis,0.5259834368530021,0,4,6,0.3791928721174002,29.072402996046584,426.4162010558696,20.64984748262973,0.7088642183692672,-0.1977775725640045,0.0142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004081632653061,0.0,0.0,0.0,0.0,0.1820408163265306,0.3759183673469388,0.2648979591836735,0.1351020408163265,0.0395918367346938,2,0,0.5329192546583851,0.5475277506702197,0.9650211154431184,0.9571664307813116,0,2.6465168534845547,20,5.437361717224121,182.6096628904343,2.6465168534845547,6.763260348964494,347.42596838385174,0.1328883171081543,2,0.2140946388244629,182.6096628904343,0.1328883171081543,3.478074073791504,0.4634567268928776,0.091420072538358,0.0271500681635211,0.0007610798609291,0.0,0,-1.0,182.6096628904343,0.0,0.0,0.0,0.0,0.0,0.0,11.935199245852235
pbc,0.3864661654135338,0,4,5,0.4540958762064285,1819.4890472233992,5186911.765368151,2277.4792568469534,2.5529358738852945,6.759338439747911,0.0023923444976076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733488244316751,0.1518051326663766,0.0538563677571484,0.0255603122639133,2,0,0.5112962261769531,0.9969961920012644,-0.2502573070952795,0.9609916019222244,2,135.1833088438002,3,1211.9671630859375,56371.439787864685,135.1833088438002,175661.9331356458,9121826110578698.0,18.593346660576977,2,105.28173828125,56371.439787864685,18.593346660576977,499.81439208984375,5054.616309298362,10870.51384570387,2993587255372.526,1083240336934.203,5.718061174665179,2,13.584854125976562,56371.439787864685,5.718061174665179,316.143310546875,1255.7151910556256,602.3557657325083,625375574.2180054,68044405.4203376,2158.7882233092323
chscase_vine2,0.3022222222222224,0,4,7,0.8731481481481479,17.99774042069128,139.91467308274866,11.828553296272062,0.6227430320206754,-0.5284943750642568,0.0021367521367521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1742366133391774,0.3818394331214844,0.2555336401490247,0.147508948791,0.0408813645993133,2,2,0.5101758816962243,-0.8827046139253574,0.6259854694836251,-0.7042181720148938,0,1.0,467,1.0,467.0,1.0,0.0,0.0,0.4142135381698608,408,0.4142135381698608,467.0,0.4142135381698608,1.0,0.4142135381698608,0.0,0.0294372446425764,0.0,0.0,0,-1.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5866488352209
